Customer_ID,Churn_label
2937-FTHUR,Stayed
2946-KIQSP,Stayed
2947-DOMLJ,Churned
2951-QOQTK,Churned
2952-QAYZF,Churned
2954-PIBKO,Stayed
2955-BJZHG,Churned
2955-PSXOE,Churned
2956-GGUCQ,Churned
2957-JIRMN,Stayed
2957-LOLHO,Churned
2958-NHPPS,Stayed
2959-EEXWB,Stayed
2959-FENLU,Stayed
2959-MJHIC,Churned
2960-NKRSO,Stayed
2961-VNFKL,Stayed
2962-XPMCQ,Churned
2967-MXRAV,Joined
2968-SSGAA,Churned
2969-QWUBZ,Joined
2969-VAPYH,Stayed
2969-WGHQO,Stayed
2971-SGAFL,Stayed
2972-YDYUW,Stayed
2974-GGUXS,Stayed
2977-CEBSX,Stayed
2978-XXSOG,Stayed
2979-SXESE,Churned
2982-IHMFT,Churned
2982-VPSGI,Churned
2983-ZANRP,Churned
2984-AFWNC,Joined
2984-MIIZL,Churned
2984-RGEYA,Stayed
2984-TBYKU,Stayed
2985-FMWYF,Stayed
2985-JUUBZ,Stayed
2987-BJXIK,Stayed
2988-GBIVW,Stayed
2988-PLAHS,Joined
2988-QRAJY,Stayed
2990-HWIML,Churned
2990-IAJSV,Stayed
2990-OGYTD,Stayed
2995-UPRYS,Churned
2995-YWTCD,Stayed
2996-XAUVF,Stayed
2999-AANRQ,Stayed
3001-CBHLQ,Churned
3001-UNBTL,Stayed
3002-WQZWT,Stayed
3003-CMDUU,Stayed
3005-NFMTA,Churned
3005-TYFRD,Stayed
3006-XIMLN,Churned
3007-FDPEA,Joined
3009-JWMPU,Churned
3011-WQKSZ,Stayed
3012-VFFMN,Stayed
3014-WJKSM,Stayed
3016-KSVCP,Stayed
3018-TFTSU,Churned
3021-VLNRJ,Stayed
3022-BEXHZ,Stayed
3023-GFLBR,Churned
3026-ATZYV,Stayed
3027-YNWZU,Stayed
3027-ZTDHO,Churned
3030-YDNRM,Stayed
3030-YZADT,Churned
3030-ZKIWL,Joined
3034-ZBEQN,Churned
3038-PQIUY,Stayed
3039-MJSLN,Joined
3043-SUDUA,Stayed
3043-TYBNO,Joined
3045-XETSH,Churned
3049-NDXFL,Churned
3049-SOLAY,Churned
3050-GBUSH,Joined
3050-RLLXC,Stayed
3055-MJDSB,Stayed
3055-OYMSE,Stayed
3055-VTCGS,Stayed
3057-VJJQE,Stayed
3058-HJCUY,Churned
3058-WQDRE,Stayed
3059-NGMXB,Stayed
3061-BCKYI,Stayed
3062-ICYZQ,Stayed
3063-QFSZL,Churned
3066-RRJIO,Churned
3067-SVMTC,Stayed
3068-OMWZA,Churned
3069-SSVSN,Joined
3070-BDOQC,Stayed
3070-DVEYC,Churned
3070-FNFZQ,Stayed
3071-MVJCD,Stayed
3071-VBYPO,Joined
3074-GQWYX,Churned
3077-RSNTJ,Stayed
3078-ZKNTS,Stayed
3079-BCHLN,Stayed
3082-VQXNH,Joined
3082-WQRVY,Stayed
3082-YVEKW,Stayed
3084-DOWLE,Stayed
3085-QUOZK,Churned
3086-RUCRN,Stayed
3088-FVYWK,Stayed
3088-LHEFH,Stayed
3090-HAWSU,Churned
3090-LETTY,Joined
3090-QFUVD,Joined
3091-FYHKI,Churned
3092-IGHWF,Churned
3094-JOJAI,Stayed
3096-GKWEB,Stayed
3096-IZETN,Churned
3096-JRDSO,Churned
3096-WPXBT,Stayed
3096-YXENJ,Stayed
3097-FQTVJ,Stayed
3097-IDVPU,Stayed
3097-NNSPB,Churned
3097-NQYSN,Churned
3097-PYWXL,Stayed
3099-OONVS,Stayed
3104-OWCGK,Churned
3106-ULWFW,Churned
3108-PCCGG,Stayed
3113-IWHLC,Stayed
3115-CZMZD,Stayed
3115-JPJDD,Stayed
3118-UHVVQ,Stayed
3120-FAZKD,Stayed
3125-RAHBV,Stayed
3126-WQMGH,Stayed
3128-YOVTD,Stayed
3129-AAQOU,Stayed
3130-ICDUP,Joined
3131-NWVFJ,Stayed
3132-TVFDZ,Churned
3133-PZNSR,Stayed
3134-DSHVC,Stayed
3137-LUPIX,Stayed
3137-NYQQI,Stayed
3138-BKYAV,Churned
3143-ILDAL,Churned
3143-JQEGI,Churned
3144-AUDBS,Churned
3144-KMTWZ,Stayed
3146-JTQHR,Stayed
3146-MSEGF,Stayed
3148-AOIQT,Stayed
3148-BLQJT,Churned
3154-CFSZG,Stayed
3154-HMWUU,Stayed
3156-QLHBO,Joined
3158-MOERK,Churned
3160-TYXLT,Stayed
3161-GETRM,Stayed
3161-ONRWK,Stayed
3162-KKZXO,Stayed
3162-ZJZFU,Stayed
3164-AALRN,Churned
3164-YAXFY,Stayed
3165-HDOEW,Churned
3166-PNEOF,Stayed
3167-SNQPL,Stayed
3170-GWYKC,Stayed
3170-NMYVV,Stayed
3173-NVMPX,Stayed
3173-WSSUE,Stayed
3174-AKMAS,Stayed
3174-RKMOW,Stayed
3177-LASXD,Churned
3178-CIFOT,Stayed
3178-FESZO,Churned
3179-GBRWV,Stayed
3181-MIZBN,Stayed
3181-VTHOE,Stayed
3186-AJIEK,Stayed
3186-BAXNB,Churned
3190-FZATL,Stayed
3190-ITQXP,Stayed
3190-XFANI,Churned
3191-CSNMG,Joined
3192-LNKRK,Stayed
3192-NQECA,Churned
3194-ORPIK,Churned
3195-TQDZX,Joined
3196-NVXLZ,Stayed
3197-ARFOY,Stayed
3197-NNYNB,Stayed
3198-VELRD,Churned
3199-NPKCN,Stayed
3199-XGZCY,Stayed
3200-MNQTF,Stayed
3205-MXZRA,Stayed
3207-OYBWH,Churned
3208-YPIOE,Churned
3209-ZPKFI,Stayed
3211-AAPKX,Stayed
3211-ILJTT,Churned
3212-KXOCR,Stayed
3213-VVOLG,Stayed
3214-IYUUQ,Stayed
3217-FZDMN,Churned
3219-JQRSL,Stayed
3221-CJMSG,Stayed
3223-DWFIO,Stayed
3223-WZWJM,Churned
3224-DFQNQ,Stayed
3227-WLKLI,Stayed
3229-USWAR,Stayed
3230-IUALN,Stayed
3230-JCNZS,Stayed
3230-WYKIR,Churned
3234-VKACU,Joined
3235-ETOOB,Churned
3237-AJGEH,Churned
3239-TPHPZ,Stayed
3243-ZHOHY,Stayed
3244-CQPHU,Stayed
3244-DCJWY,Churned
3247-MHJKM,Joined
3247-ZVOUO,Churned
3249-VHRIP,Stayed
3249-ZPQRG,Churned
3251-YMVWZ,Stayed
3253-HKOKL,Stayed
3254-YRILK,Churned
3255-GRXMG,Stayed
3256-EZDBI,Stayed
3258-SANFR,Stayed
3258-SYSWS,Stayed
3258-ZKPAI,Stayed
3259-FDWOY,Churned
3259-KNMRR,Stayed
3259-QMXUN,Stayed
3261-CQXOL,Stayed
3262-EIDHV,Stayed
3266-FTKHB,Stayed
3269-ATYWD,Churned
3272-VUHPV,Stayed
3274-NSDWE,Stayed
3275-RHRNE,Stayed
3276-HDUEG,Churned
3278-FSIXX,Joined
3279-DYZQM,Stayed
3280-MRDOF,Stayed
3280-NMUVX,Stayed
3282-ZISZV,Stayed
3283-WCWXT,Stayed
3284-SVCRO,Stayed
3285-UCQVC,Churned
3292-PBZEJ,Stayed
3295-YVUSR,Joined
3296-SILRA,Churned
3298-QEICA,Stayed
3301-LSLWQ,Stayed
3301-VKTGC,Stayed
3307-TLCUD,Stayed
3308-DGHKL,Stayed
3308-JSGML,Stayed
3308-MHOOC,Joined
3312-UUMZW,Stayed
3312-ZWLGF,Stayed
3313-QKNKB,Churned
3315-IKYZQ,Stayed
3315-TOTBP,Churned
3316-UWXUY,Stayed
3317-HRTNN,Churned
3317-VLGQT,Stayed
3318-ISQFQ,Stayed
3318-NMQXL,Joined
3318-OSATS,Churned
3319-DWOEP,Churned
3320-VEOYC,Stayed
3323-CPBWR,Stayed
3324-OIRTO,Stayed
3325-FUYCG,Churned
3327-YBAKM,Stayed
3329-WDIOK,Churned
3331-HQDTW,Churned
3334-CTHOL,Churned
3336-JORSO,Churned
3338-CVVEH,Stayed
3339-EAQNV,Stayed
3340-QBBFM,Stayed
3345-JHUEO,Stayed
3345-PBBFH,Stayed
3346-BRMIS,Churned
3347-YJZZE,Stayed
3348-CFRNX,Churned
3349-ANQNH,Stayed
3351-NGXYI,Stayed
3351-NQLDI,Churned
3352-ALMCK,Stayed
3352-RICWQ,Stayed
3354-OADJP,Stayed
3359-DSRKA,Stayed
3363-DTIVD,Stayed
3363-EWLGO,Stayed
3365-SAIGS,Stayed
3370-GQEAL,Stayed
3370-HXOPH,Joined
3372-CDXFJ,Stayed
3372-KWFBM,Churned
3373-DIUUN,Stayed
3373-YZZYM,Joined
3374-LXDEV,Churned
3374-PZLXD,Stayed
3374-TTZTK,Stayed
3376-BMGFE,Churned
3378-AJRAO,Stayed
3384-CTMSF,Stayed
3387-PLKUI,Stayed
3387-VATUS,Churned
3389-KTRXV,Stayed
3389-YGYAI,Churned
3391-JSQEW,Stayed
3392-EHMNK,Stayed
3393-FMZPV,Churned
3396-DKDEL,Stayed
3397-AVTKU,Stayed
3398-FSHON,Churned
3398-GCPMU,Stayed
3398-ZOUAA,Churned
3399-BMLVW,Stayed
3400-ESFUW,Churned
3401-URHDA,Stayed
3402-XRIUO,Stayed
3404-JNXAX,Stayed
3407-JMJQQ,Stayed
3407-QGWLG,Joined
3410-MHHUM,Stayed
3410-YOQBQ,Stayed
3411-WLRSQ,Joined
3413-BMNZE,Joined
3413-CSSTH,Stayed
3413-DHLPB,Stayed
3415-TAILE,Churned
3417-TSCIC,Stayed
3419-SNJJD,Churned
3420-YJLQT,Joined
3420-ZDBMA,Stayed
3422-GALYP,Joined
3422-LYEPQ,Churned
3422-WJOYD,Stayed
3423-HHXAO,Stayed
3424-NMNBO,Churned
3426-NIYYL,Churned
3427-GGZZI,Stayed
3428-MMGUB,Stayed
3428-XZMAZ,Churned
3429-IFLEM,Stayed
3439-GVUSX,Joined
3440-JPSCL,Churned
3441-CGZJH,Stayed
3442-ZHHCC,Stayed
3445-HXXGF,Churned
3446-QDSZF,Stayed
3450-WXOAT,Stayed
3451-VAWLI,Stayed
3452-ABWRL,Stayed
3452-FLHYD,Stayed
3452-GWUIN,Stayed
3452-SRFEG,Stayed
3453-RTHJQ,Stayed
3454-JFUBC,Stayed
3457-PQBYH,Stayed
3458-IDMFK,Stayed
3460-TJBWI,Stayed
3462-BJQQA,Stayed
3466-BYAVD,Stayed
3466-RITXD,Stayed
3466-WAESX,Stayed
3468-DRVQJ,Stayed
3470-BTGQO,Stayed
3470-OBUET,Stayed
3472-OAOOR,Stayed
3472-QPRCH,Stayed
3473-XIIIT,Churned
3474-BAFSJ,Stayed
3481-JHUZH,Stayed
3482-ABPKK,Stayed
3486-HOOGQ,Stayed
3486-KHMLI,Stayed
3486-NPGST,Stayed
3487-EARAT,Stayed
3488-PGMQJ,Churned
3489-HHPFY,Joined
3489-VSFRD,Stayed
3494-JCHRQ,Churned
3496-LFSZU,Stayed
3498-LZGQZ,Stayed
3500-NSDOA,Stayed
3500-RMZLT,Churned
3503-TYDAY,Stayed
3506-LCJDC,Churned
3506-OVLKD,Stayed
3507-GASNP,Stayed
3508-CFVZL,Stayed
3508-VLHCZ,Stayed
3509-GWQGF,Stayed
3511-APPBJ,Stayed
3511-BFTJW,Stayed
3512-IZIKN,Churned
3518-FSTWG,Stayed
3518-PZXZQ,Joined
3519-ZKXGG,Churned
3520-FJGCV,Stayed
3521-HTQTV,Stayed
3521-MNKLV,Stayed
3521-SYVOR,Churned
3522-CDKHF,Stayed
3523-BRGUW,Stayed
3523-QRQLL,Churned
3524-WQDSG,Stayed
3525-DVKFN,Stayed
3528-HFRIQ,Stayed
3530-CRZSB,Stayed
3530-VWVGU,Stayed
3533-UVMOM,Stayed
3536-IQCTX,Churned
3537-HPKQT,Stayed
3537-RYBHH,Stayed
3538-WZPHD,Churned
3540-RZJYU,Churned
3541-ZNUHK,Stayed
3544-FBCAS,Stayed
3545-CNWRG,Stayed
3546-GHEAE,Stayed
3547-LQRIK,Stayed
3549-ZTMNH,Stayed
3550-SAHFP,Churned
3551-GAEGL,Stayed
3551-HUAZH,Churned
3552-CTCYF,Stayed
3556-BVQGL,Stayed
3557-HTYWR,Stayed
3563-SVYLG,Stayed
3565-UNOCC,Churned
3566-CAAYU,Stayed
3566-HJGPK,Joined
3566-VVORZ,Stayed
3567-PQTSO,Stayed
3569-EDBPQ,Stayed
3569-JFODW,Stayed
3569-VLDHH,Stayed
3570-YUEKJ,Stayed
3571-DPYUH,Stayed
3571-RFHAR,Churned
3572-UOLYZ,Stayed
3572-UUHRS,Stayed
3577-AMVUX,Joined
3580-GICBM,Stayed
3580-HYCSP,Stayed
3580-REOAC,Churned
3583-EKAPL,Churned
3583-KRKMD,Stayed
3584-WKTTW,Stayed
3585-ISXZP,Churned
3585-YNADK,Stayed
3587-PMCOY,Stayed
3588-WSTTJ,Stayed
3589-PPVKW,Stayed
3590-TCXTB,Joined
3594-BDSOA,Stayed
3594-IVHJZ,Joined
3594-KADLU,Joined
3594-UVONA,Churned
3597-MVHJT,Stayed
3597-YASZG,Stayed
3604-WLABM,Stayed
3605-JISKB,Stayed
3606-SBKRY,Stayed
3606-TWKGI,Churned
3612-YUNGG,Stayed
3612-YVGSJ,Stayed
3617-XLSGQ,Stayed
3620-EHIMZ,Stayed
3620-MWJNE,Joined
3621-CEOVK,Churned
3621-CHYVB,Stayed
3623-FQBOX,Stayed
3627-FCRDW,Churned
3627-FHKBK,Churned
3629-WEAAM,Stayed
3629-ZNKXA,Stayed
3633-CDBUW,Stayed
3635-JBPSG,Stayed
3635-QQRQD,Stayed
3638-DIMPH,Stayed
3638-VBZTA,Stayed
3638-WEABW,Stayed
3639-XJHKQ,Stayed
3640-JQGJG,Stayed
3640-PHQXK,Churned
3642-BYHDO,Stayed
3642-GKTCT,Stayed
3643-AHCFP,Churned
3644-QXEHN,Stayed
3645-DEYGF,Joined
3646-ITDGM,Stayed
3647-GMGDH,Churned
3648-GZPHF,Stayed
3649-JPUGY,Stayed
3653-NCRDJ,Stayed
3654-ARMGP,Stayed
3655-SNQYZ,Stayed
3656-TKRVZ,Churned
3657-COGMW,Stayed
3658-KIBGF,Churned
3658-QQJYD,Stayed
3662-FXJFO,Stayed
3663-MITLP,Churned
3665-JATSN,Stayed
3668-QPYBK,Churned
3669-LVWZB,Churned
3669-OYSJI,Churned
3669-WHAFY,Stayed
3671-SHRSP,Churned
3672-YITQD,Churned
3675-EQOZA,Stayed
3675-YDUPJ,Stayed
3677-IYRBF,Churned
3677-TNKIO,Churned
3678-MNGZX,Stayed
3679-XASPY,Joined
3680-CTHUH,Stayed
3682-YEUWS,Stayed
3683-QKIUE,Churned
3685-YLCMQ,Churned
3688-FTHLT,Stayed
3689-MOZGR,Stayed
3692-JHONH,Stayed
3694-DELSO,Stayed
3694-GLTJM,Stayed
3696-DFHHB,Stayed
3696-XRIEN,Stayed
3701-SFMUH,Stayed
3703-KBKZP,Stayed
3703-TTEPD,Stayed
3703-VAVCL,Churned
3704-IEAXF,Stayed
3705-PSNGL,Churned
3705-RHRFR,Stayed
3707-GNWHM,Churned
3707-LRWZD,Churned
3709-OIJEA,Stayed
3712-PKXZA,Stayed
3714-JTVOV,Churned
3714-NTNFO,Stayed
3714-XPXBW,Stayed
3716-BDVDB,Churned
3716-LRGXK,Stayed
3716-UVSPD,Joined
3717-FDJFU,Stayed
3717-LNXKW,Stayed
3717-OEAUQ,Joined
3717-OFRTN,Joined
3719-TDVQB,Stayed
3720-DBRWL,Stayed
3721-CNEYS,Churned
3721-CNZHX,Stayed
3721-WKIIL,Stayed
3722-WPXTK,Churned
3723-BFBGR,Stayed
3724-BSCVH,Stayed
3724-UCSHY,Stayed
3726-TBHQT,Stayed
3727-JEZTU,Joined
3727-OVPRY,Stayed
3727-OWVYD,Stayed
3727-RJMEO,Churned
3729-OWRVL,Stayed
3733-LSYCE,Stayed
3733-UOCWF,Stayed
3733-ZEECP,Stayed
3736-BLEPA,Stayed
3737-GCSPV,Churned
3737-XBQDD,Stayed
3739-YBWAB,Stayed
3740-RLMVT,Stayed
3744-ZBHON,Joined
3744-ZRRDZ,Churned
3745-HRPHI,Stayed
3746-EUBYR,Churned
3748-FVMZZ,Stayed
3750-CKVKH,Churned
3750-RNQKR,Stayed
3750-YHRYO,Stayed
3751-KTZEL,Churned
3752-CQSJI,Stayed
3753-TSEMP,Churned
3754-DXMRT,Churned
3755-JBMNH,Churned
3756-VNWDH,Stayed
3757-NJYBX,Churned
3758-CKOQL,Stayed
3761-FLYZI,Stayed
3763-GCZHZ,Churned
3764-MNMOI,Stayed
3765-JXVKY,Churned
3766-EJLFL,Stayed
3768-NLUBH,Churned
3768-VHXQO,Stayed
3769-MHZNV,Stayed
3771-PZOBW,Stayed
3774-VBNXY,Stayed
3776-EKTKM,Churned
3777-XROBG,Stayed
3778-FOAQW,Stayed
3779-OSWCF,Stayed
3780-DDGSE,Stayed
3780-YVMFA,Stayed
3785-KTYSH,Stayed
3785-NRHYR,Joined
3786-WOVKF,Stayed
3787-TRIAL,Stayed
3791-LGQCY,Churned
3793-MMFUH,Churned
3794-NFNCH,Stayed
3795-CAWEX,Stayed
3795-GWTRD,Stayed
3796-ENZGF,Stayed
3797-FKOGQ,Stayed
3797-VTIDR,Churned
3798-EPWRR,Joined
3799-ISUZQ,Churned
3800-LYTRK,Stayed
3801-HMYNL,Churned
3803-KMQFW,Churned
3804-RVTGV,Churned
3806-DXQOM,Churned
3806-YAZOV,Joined
3807-BPOMJ,Stayed
3807-XHCJH,Joined
3808-HFKDE,Stayed
3810-DVDQQ,Stayed
3810-PJUHR,Stayed
3811-VBYBZ,Churned
3812-LRZIR,Stayed
3813-DHBBB,Stayed
3814-MLAXC,Churned
3815-SLMEF,Churned
3823-KYNQY,Stayed
3824-RHKVR,Stayed
3831-YCPUO,Stayed
3834-XUIFC,Churned
3836-FZSDJ,Stayed
3838-OZURD,Churned
3841-CONLJ,Joined
3841-NFECX,Stayed
3842-IYKUE,Churned
3842-QTGDL,Stayed
3845-FXCYS,Joined
3845-JHAMY,Stayed
3847-BAERP,Stayed
3850-OKINF,Stayed
3853-LYGAM,Stayed
3855-ONCAR,Stayed
3858-VOBET,Churned
3858-XHYJO,Stayed
3859-CVCET,Churned
3863-IUBJR,Churned
3863-QSTYI,Stayed
3865-QBWSJ,Stayed
3865-YIOTT,Stayed
3865-ZFZIB,Stayed
3865-ZYKAD,Stayed
3866-MDTUB,Churned
3870-MQAMG,Churned
3870-SPZSI,Stayed
3871-IKPYH,Churned
3873-NFTGI,Stayed
3873-WOSBC,Stayed
3874-EQOEP,Churned
3877-JRJIP,Churned
3878-AVSOQ,Joined
3882-IYOIJ,Stayed
3884-HCSWG,Churned
3884-UEBXB,Stayed
3886-CERTZ,Churned
3887-PBQAO,Stayed
3889-VWBID,Stayed
3890-RTCMS,Stayed
3891-NLXJB,Stayed
3891-PUQOD,Churned
3892-NXAZG,Stayed
3893-JRNFS,Stayed
3896-RCYYE,Stayed
3896-ZVNET,Stayed
3898-BSJYF,Stayed
3898-GUYTS,Stayed
3900-AQPHZ,Churned
3902-FOIGH,Churned
3902-MIVLE,Stayed
3904-UKFRE,Stayed
3908-BLSYF,Churned
3908-MKIMJ,Stayed
3910-MRQOY,Stayed
3911-RSNHI,Stayed
3913-FCUUW,Stayed
3913-RDSJZ,Stayed
3914-FDRHP,Stayed
3915-ODIYG,Stayed
3916-NRPAP,Joined
3920-HIHMQ,Stayed
3923-CSIHK,Churned
3926-CUQZX,Churned
3926-YZVVX,Stayed
3927-NLNRY,Churned
3930-ZGWVE,Joined
3932-CMDTD,Churned
3932-IJWDZ,Stayed
3933-DQPWX,Stayed
3934-HXCFZ,Churned
3935-TBRZZ,Stayed
3936-QQFLL,Joined
3938-YFPXD,Stayed
3941-XTSKM,Stayed
3943-KDREE,Churned
3945-GFWQL,Churned
3946-JEWRQ,Stayed
3946-MHCZW,Churned
3948-FVVRP,Stayed
3948-KXDUF,Stayed
3948-XHGNA,Churned
3950-VPYJB,Stayed
3951-NJCVI,Stayed
3955-JBZZM,Stayed
3956-CJUST,Stayed
3956-MGXOG,Stayed
3957-HHLMR,Stayed
3957-LXOLK,Churned
3957-SQXML,Stayed
3961-SXAXY,Joined
3963-RYFNS,Stayed
3966-HRMZA,Joined
3967-KXAPS,Stayed
3967-VQOGC,Stayed
3969-GYXEL,Stayed
3969-JQABI,Stayed
3970-XGJDU,Stayed
3973-SKMLN,Stayed
3976-BWUCK,Churned
3976-HXHCE,Stayed
3976-NLDEZ,Joined
3977-QCRSL,Stayed
3978-YNKDD,Stayed
3981-QSVQI,Stayed
3982-DQLUS,Stayed
3982-JGSFD,Stayed
3982-XWFZQ,Churned
3985-HOYPM,Stayed
3987-KQDDU,Stayed
3988-RQIXO,Churned
3990-QYKBE,Churned
3992-YWPKO,Churned
3995-WFCSM,Joined
3996-ZNWYK,Stayed
3999-QGRJH,Churned
3999-WRNGR,Stayed
4000-VGMQP,Stayed
4001-TSBTV,Stayed
4002-BQWPQ,Stayed
4003-FUSHP,Stayed
4003-OCTMP,Stayed
4006-HKYHO,Stayed
4007-NHVHI,Stayed
4009-ALQFH,Churned
4010-YLMVT,Stayed
4011-ARPHK,Stayed
4012-YCFAI,Stayed
4012-ZTHBR,Stayed
4013-GUXND,Joined
4013-TLDHQ,Churned
4013-UBXWQ,Churned
4016-BJKTZ,Stayed
4018-KJYUY,Stayed
4018-PPNDW,Stayed
4020-KIUDI,Stayed
4021-RQSNY,Churned
4023-RTIQM,Stayed
4024-CSNBY,Stayed
4026-SKKHW,Joined
4029-HPFVY,Joined
4030-VPZBD,Churned
4032-RMHCI,Stayed
4039-HEUNW,Churned
4039-PIMHX,Stayed
4043-MKDTV,Stayed
4049-ZPALD,Stayed
4054-CUMIA,Stayed
4056-QHXHZ,Stayed
4057-FKCZK,Stayed
4059-IIEBK,Stayed
4060-LDNLU,Stayed
4061-UKJWL,Joined
4062-HBMOS,Stayed
4063-EIKNQ,Stayed
4065-JJAVA,Joined
4067-HLYQI,Stayed
4070-OKWVH,Stayed
4072-IPYLT,Stayed
4074-SJFFA,Churned
4075-JFPGR,Stayed
4075-WKNIU,Stayed
4077-CROMM,Churned
4077-HWUYD,Stayed
4078-SAYYN,Churned
4079-ULGFR,Stayed
4079-VTGLK,Stayed
4079-WWQQQ,Stayed
4080-IIARD,Stayed
4080-OGPJL,Churned
4081-DYXAV,Churned
4083-BFNYK,Stayed
4083-EUGRJ,Churned
4086-ATNFV,Stayed
4086-WITJG,Stayed
4086-YQSNZ,Churned
4088-YLDSU,Churned
4090-KPJIP,Joined
4091-TVOCN,Stayed
4092-OFQZS,Stayed
4094-NSEDU,Churned
4097-YODCF,Stayed
4098-NAUKP,Stayed
4102-HLENU,Stayed
4102-OQUPX,Churned
4104-PVRPS,Stayed
4106-HADHQ,Churned
4109-CYRBD,Stayed
4110-PFEUZ,Churned
4111-BNXIF,Stayed
4112-LUEIZ,Churned
4114-QMKVN,Stayed
4115-BNPJY,Stayed
4115-NZRKS,Stayed
4115-UMJFQ,Stayed
4116-IQRFR,Stayed
4116-TZAQJ,Churned
4118-CEVPF,Stayed
4119-ZYPZY,Stayed
4121-AGSIN,Stayed
4123-DVHPH,Stayed
4123-FCVCB,Stayed
4124-MMETB,Churned
4128-ETESU,Stayed
4129-LYCOI,Stayed
4130-MZLCC,Stayed
4132-KALRO,Stayed
4132-POCZS,Stayed
4134-BSXLX,Stayed
4135-FRWKJ,Stayed
4137-BTIKL,Joined
4137-JOPHL,Stayed
4138-NAXED,Stayed
4139-DETXS,Stayed
4139-JPIAM,Stayed
4139-SUGLD,Churned
4140-MUHUG,Churned
4140-WJAWW,Churned
4143-HHPMK,Churned
4143-OOBWZ,Churned
4145-UQXUQ,Churned
4146-SVFUD,Joined
4154-AQUGT,Churned
4159-NAAIX,Stayed
4160-AMJTL,Churned
4163-HFTUK,Stayed
4163-KIUHY,Stayed
4163-NCJAK,Stayed
4174-LPGTI,Churned
4176-FXYBO,Stayed
4176-RELJR,Stayed
4177-JPDFU,Stayed
4178-EGMON,Stayed
4182-BGSIQ,Stayed
4183-MYFRB,Stayed
4183-WCSEP,Churned
4184-TJFAN,Churned
4184-VODJZ,Stayed
4186-ZBUEW,Stayed
4187-CINZD,Churned
4188-FRABG,Stayed
4188-PCPIG,Stayed
4189-NAKJS,Stayed
4190-MFLUW,Churned
4191-XOVOM,Stayed
4192-GORJT,Churned
4193-IBKSW,Stayed
4193-ORFCL,Churned
4194-FJARJ,Stayed
4194-WHFCB,Stayed
4195-NZGTA,Joined
4195-PNGZS,Stayed
4195-SMMNX,Churned
4198-VFOEA,Stayed
4199-QHJNM,Stayed
4201-JMNGR,Churned
4203-QGNZA,Stayed
4208-UFFGW,Churned
4210-QFJMF,Churned
4211-MMAZN,Churned
4213-HKBJO,Stayed
4220-TINQT,Stayed
4223-BKEOR,Stayed
4223-WOZCM,Joined
4226-KKDON,Stayed
4227-OJHAL,Stayed
4228-ZGYUW,Churned
4229-CZMLL,Churned
4231-LZUYM,Stayed
4232-JGKIY,Joined
4234-XTNEA,Joined
4236-UJPWO,Joined
4236-XPXAV,Churned
4237-CLSMM,Joined
4237-RLAQD,Churned
4238-HFHSN,Stayed
4238-JSSWH,Stayed
4248-HCETZ,Churned
4248-QPAVC,Churned
4250-FDVOU,Churned
4250-WAROZ,Stayed
4250-ZBWLV,Churned
4254-QPEDE,Stayed
4255-DDUOU,Churned
4256-ZWTZI,Stayed
4257-GAESD,Stayed
4273-MBHYA,Joined
4274-DRSQT,Stayed
4274-OWWYO,Churned
4277-BWBML,Stayed
4277-PVRAN,Churned
4277-UDIEF,Stayed
4280-DLSHD,Stayed
4282-ACRXS,Stayed
4282-MSACW,Stayed
4282-YMKNA,Churned
4283-FUTGF,Churned
4283-IVYCI,Stayed
4285-GYRQC,Churned
4289-DTDKW,Churned
4290-BSXUX,Churned
4291-HPAXL,Joined
4291-HYEBC,Stayed
4291-SHSBH,Stayed
4291-TPNFG,Stayed
4291-YZODP,Stayed
4293-ETKAP,Stayed
4295-YURET,Stayed
4298-OYIFC,Stayed
4299-OPXEJ,Stayed
4299-SIMNS,Stayed
4301-VVZKA,Stayed
4302-ZYFEL,Stayed
4304-TSPVK,Stayed
4304-XUMGI,Stayed
4307-KTUMW,Churned
4307-KWMXE,Stayed
4310-KEDTB,Stayed
4311-QTTAI,Stayed
4312-GVYNH,Stayed
4312-KFRXN,Stayed
4315-MURBD,Churned
4316-XCSLJ,Stayed
4317-VTEOA,Churned
4318-RAJVY,Stayed
4320-QMLLA,Stayed
4322-RCYMT,Churned
4323-ELYYB,Stayed
4323-OHFOW,Stayed
4323-SADQS,Churned
4324-AHJKS,Stayed
4324-BZCKL,Stayed
4325-NFSKC,Churned
4328-VUFWD,Stayed
4329-YPDDQ,Stayed
4332-MUOEZ,Stayed
4334-HOWRP,Stayed
4335-BSMJS,Stayed
4335-UPJSI,Stayed
4338-EYCER,Stayed
4342-HENTK,Churned
4342-HFXWS,Stayed
4343-EJVQB,Stayed
4349-GFQHK,Churned
4350-ZTLPI,Stayed
4351-QLCSU,Churned
4353-HYOJD,Stayed
4355-CVPVS,Stayed
4355-HBJHH,Churned
4359-INNWN,Stayed
4360-PNRQB,Stayed
4360-QRAVE,Stayed
4361-BKAXE,Churned
4361-FEBGN,Stayed
4361-JEIVL,Churned
4365-MSDYN,Stayed
4366-CTOUZ,Stayed
4367-NHWMM,Joined
4367-NUYAO,Stayed
4369-HTUIF,Churned
4369-NYSCF,Stayed
4373-MAVJG,Churned
4373-VVHQL,Joined
4374-YMUSQ,Stayed
4376-KFVRS,Stayed
4377-VDHYI,Stayed
4378-BZYFP,Stayed
4378-MYPGO,Stayed
4381-MHQDC,Stayed
4385-GZQXV,Churned
